"region_id","rgn_name","rgn_title"
0,"GLOBAL","Denmark"
12,"Århus","Århus"
4,"Bornholm","Bornholm"
8,"Copenhagen","Copenhagen"
10,"Frederiksborg","Frederiksborg"
2,"Fyn","Fyn"
14,"North Jutland","North Jutland"
7,"Ribe","Ribe"
11,"Ringkøbing","Ringkøbing"
5,"Roskilde","Roskilde"
3,"South Jutland","South Jutland"
1,"Storstrøm","Storstrøm"
9,"Vejle","Vejle"
6,"Vestsjælland","Vestsjælland"
13,"Viborg","Viborg"
