"rgn_id","rgn_name","area_km2"
12,"Århus",2573.09008789
4,"Bornholm",806.687988281
8,"Copenhagen",625.875976562
10,"Frederiksborg",525.482971191
2,"Fyn",2769.12988281
14,"North Jutland",2080.16992188
7,"Ribe",745.564025879
11,"Ringkøbing",735.499023438
5,"Roskilde",113.320999146
3,"South Jutland",1161.14001465
1,"Storstrøm",2808.63989258
9,"Vejle",389.428985596
6,"Vestsjælland",2045.68005371
13,"Viborg",550.492004395
