"saup_id","rgn_id","prop_area"
"208",12,"1"
"208",4,"1"
"208",8,"1"
"208",10,"1"
"208",2,"1"
"208",14,"1"
"208",7,"1"
"208",11,"1"
"208",5,"1"
"208",3,"1"
"208",1,"1"
"208",9,"1"
"208",6,"1"
"208",13,"1"
