"rgn_id","product","year","usd"
12,"fish_oil",1976,29503.3333333333
4,"fish_oil",1976,29503.3333333333
8,"fish_oil",1976,29503.3333333333
10,"fish_oil",1976,29503.3333333333
2,"fish_oil",1976,29503.3333333333
14,"fish_oil",1976,29503.3333333333
7,"fish_oil",1976,29503.3333333333
11,"fish_oil",1976,29503.3333333333
5,"fish_oil",1976,29503.3333333333
3,"fish_oil",1976,29503.3333333333
1,"fish_oil",1976,29503.3333333333
9,"fish_oil",1976,29503.3333333333
6,"fish_oil",1976,29503.3333333333
13,"fish_oil",1976,29503.3333333333
12,"fish_oil",1977,28661.75
4,"fish_oil",1977,28661.75
8,"fish_oil",1977,28661.75
10,"fish_oil",1977,28661.75
2,"fish_oil",1977,28661.75
14,"fish_oil",1977,28661.75
7,"fish_oil",1977,28661.75
11,"fish_oil",1977,28661.75
5,"fish_oil",1977,28661.75
3,"fish_oil",1977,28661.75
1,"fish_oil",1977,28661.75
9,"fish_oil",1977,28661.75
6,"fish_oil",1977,28661.75
13,"fish_oil",1977,28661.75
12,"fish_oil",1978,31585.25
4,"fish_oil",1978,31585.25
8,"fish_oil",1978,31585.25
10,"fish_oil",1978,31585.25
2,"fish_oil",1978,31585.25
14,"fish_oil",1978,31585.25
7,"fish_oil",1978,31585.25
11,"fish_oil",1978,31585.25
5,"fish_oil",1978,31585.25
3,"fish_oil",1978,31585.25
1,"fish_oil",1978,31585.25
9,"fish_oil",1978,31585.25
6,"fish_oil",1978,31585.25
13,"fish_oil",1978,31585.25
12,"fish_oil",1979,31851
4,"fish_oil",1979,31851
8,"fish_oil",1979,31851
10,"fish_oil",1979,31851
2,"fish_oil",1979,31851
14,"fish_oil",1979,31851
7,"fish_oil",1979,31851
11,"fish_oil",1979,31851
5,"fish_oil",1979,31851
3,"fish_oil",1979,31851
1,"fish_oil",1979,31851
9,"fish_oil",1979,31851
6,"fish_oil",1979,31851
13,"fish_oil",1979,31851
12,"fish_oil",1980,30586
4,"fish_oil",1980,30586
8,"fish_oil",1980,30586
