"rgn_id","label"
12,"Denmark"
4,"Denmark"
8,"Denmark"
10,"Denmark"
2,"Denmark"
14,"Denmark"
7,"Denmark"
11,"Denmark"
5,"Denmark"
3,"Denmark"
1,"Denmark"
9,"Denmark"
6,"Denmark"
13,"Denmark"
