"rgn_id","rgn_name","area_km2"
1,"Storstrøm",746.174333676
2,"Fyn",722.405215552
3,"South Jutland",425.854041521
4,"Bornholm",106.211777655
5,"Roskilde",87.2512843183
6,"Vestsjælland",401.691962821
7,"Ribe",175.642648916
8,"Copenhagen",128.245718929
9,"Vejle",178.032692801
10,"Frederiksborg",173.920108365
11,"Ringkøbing",168.854945912
12,"Århus",419.053271237
13,"Viborg",108.155340334
14,"North Jutland",357.397344477
